id,origem,destino,valor,timestamp
ID02901;ORIG019;DEST750;842,70;2022-12-21
ID02902;ORIG014;DEST458;389,73;2020-11-15
ID02903;ORIG093;DEST239;365,28;2021-12-28
ID02904;ORIG011;DEST857;331,48;2023-05-22
ID02905;ORIG003;DEST230;123,00;2021-04-28
ID02906;ORIG000;DEST447;282,37;2021-02-20
ID02907;ORIG016;DEST702;31,23;2024-03-19
ID02908;ORIG018;DEST986;622,65;2024-07-19
ID02909;ORIG024;DEST140;934,12;2023-01-17
ID02910;ORIG075;DEST915;570,89;2020-02-26
ID02911;ORIG009;DEST998;896,33;2024-10-12
ID02912;ORIG016;DEST121;420,15;2020-02-27
ID01461;ORIG090;DEST133;236,03;2021-11-01
ID02914;ORIG047;DEST514;69,96;2023-11-09
ID02915;ORIG017;DEST342;207,78;2021-01-28
ID02916;ORIG030;DEST366;83,16;2022-12-07
ID02917;ORIG015;DEST291;341,68;2024-08-01
ID02918;ORIG015;DEST304;146,32;2021-02-06
ID02919;ORIG035;DEST777;811,19;2021-12-15
ID02920;ORIG003;DEST908;941,88;2020-03-14
ID02921;ORIG001;DEST044;213,96;2022-11-23
ID02922;ORIG078;DEST343;109,45;2020-07-25
ID02923;ORIG011;DEST207;627,69;2021-12-22
ID02924;ORIG001;DEST436;640,42;2021-07-08
ID02925;ORIG015;DEST062;892,27;2021-04-27
ID02926;ORIG006;DEST451;292,22;2021-12-25
ID02927;ORIG003;DEST107;59,51;2024-10-11
ID02928;ORIG016;DEST148;857,65;2020-04-07
ID02929;ORIG009;DEST637;199,50;2022-03-10
ID02930;ORIG092;DEST795;458,75;2024-07-19
ID02931;ORIG016;DEST612;920,42;2021-10-15
ID02932;ORIG058;DEST430;136,71;2023-05-03
ID02933;ORIG019;DEST280;584,40;2020-02-21
ID02934;ORIG085;DEST920;325,69;2020-12-07
ID02935;ORIG002;DEST063;314,89;2024-07-02
ID02936;ORIG086;DEST395;96,83;2024-03-27
ID01746;ORIG008;DEST826;803,95;2020-09-27
ID02938;ORIG017;DEST662;246,58;2022-03-10
ID02939;ORIG010;DEST829;503,09;2024-02-02
ID02940;ORIG098;DEST291;247,64;2023-01-12
ID02941;ORIG092;DEST104;583,59;2023-07-16
ID02942;ORIG010;DEST546;964,17;2023-01-01
ID02943;ORIG012;DEST939;167,31;2020-01-04
ID02944;ORIG005;DEST934;616,77;2024-03-22
ID02945;ORIG014;DEST491;323,46;2024-10-22
ID02946;ORIG008;DEST872;877,89;2021-06-04
ID01983;ORIG001;DEST564;811,35;2022-12-28
ID02948;ORIG040;DEST453;537,53;2020-12-07
ID02949;ORIG037;DEST453;574,36;2022-04-16
ID02950;ORIG005;DEST201;552,67;2023-11-13
ID00040;ORIG006;DEST352;252,48;2024-05-18
ID02367;ORIG083;DEST304;73,27;2024-10-08
ID02953;ORIG002;DEST338;974,22;2023-04-19
ID02954;ORIG018;DEST801;243,19;2020-06-12
ID02955;ORIG007;DEST972;184,39;2024-10-15
ID02956;ORIG009;DEST213;481,63;2024-10-17
ID02957;ORIG049;DEST066;891,43;2020-02-26
ID02958;ORIG003;DEST794;706,05;2023-07-20
ID02959;ORIG003;DEST496;832,81;2024-09-01
ID00427;ORIG070;DEST059;571,69;2022-04-26
ID02961;ORIG019;DEST389;626,45;2021-01-22
ID02962;ORIG006;DEST465;636,72;2024-09-18
ID02963;ORIG010;DEST564;595,56;2024-11-10
ID02964;ORIG011;DEST421;703,12;2023-05-05
ID02965;ORIG000;DEST106;870,59;2022-07-01
ID02911;ORIG047;DEST630;141,26;2023-12-22
ID02967;ORIG012;DEST631;372,45;2023-09-23
ID02968;ORIG017;DEST675;301,75;2023-03-02
ID02969;ORIG005;DEST924;69,95;2024-11-12
ID01413;ORIG016;DEST742;469,49;2024-09-02
ID00544;ORIG003;DEST721;650,45;2021-09-04
ID02972;ORIG014;DEST690;131,56;2023-02-26
ID02973;ORIG005;DEST139;132,11;2022-01-01
ID02974;ORIG016;DEST563;813,88;2021-06-24
ID02975;ORIG012;DEST660;279,61;2023-12-15
ID02976;ORIG000;DEST691;822,04;2020-08-05
ID02977;ORIG016;DEST635;922,86;2022-02-07
ID02978;ORIG082;DEST525;386,13;2023-05-12
ID00236;ORIG005;DEST934;176,46;2024-05-07
ID02980;ORIG018;DEST905;172,34;2020-09-06
ID02981;ORIG008;DEST446;842,15;2022-02-25
ID02982;ORIG008;DEST187;55,66;2021-11-18
ID02983;ORIG081;DEST070;780,85;2020-06-21
ID02984;ORIG003;DEST096;906,03;2020-12-16
ID02985;ORIG006;DEST962;528,55;2023-11-04
ID02986;ORIG015;DEST698;670,89;2022-10-24
ID01092;ORIG011;DEST746;379,56;2020-11-13
ID02988;ORIG014;DEST226;565,91;2024-04-05
ID02989;ORIG015;DEST843;621,09;2020-09-07
ID02990;ORIG008;DEST328;926,43;2021-02-01
ID02991;ORIG009;DEST402;627,25;2024-01-05
ID02390;ORIG018;DEST410;743,02;2022-06-15
ID02993;ORIG003;DEST389;909,05;2020-09-05
ID02994;ORIG005;DEST362;429,15;2023-12-28
ID02995;ORIG006;DEST625;382,62;2020-11-27
ID02996;ORIG008;DEST485;545,98;2022-06-02
ID02997;ORIG001;DEST700;175,72;2021-06-04
ID02998;ORIG016;DEST113;717,05;2022-06-11
ID02999;ORIG011;DEST148;589,36;2024-04-28
ID03000;ORIG005;DEST210;594,39;2020-09-06
ID03001;ORIG021;DEST308;802,98;2021-05-13
ID03002;ORIG002;DEST011;53,39;2021-08-26
ID03003;ORIG005;DEST667;966,18;2024-10-09
ID03004;ORIG094;DEST175;849,35;2020-03-03
ID03005;ORIG003;DEST611;153,06;2022-10-23
ID03006;ORIG040;DEST887;251,33;2020-05-17
ID03007;ORIG010;DEST380;19,76;2020-10-12
ID03008;ORIG014;DEST071;517,23;2021-02-19
ID03009;ORIG003;DEST964;275,66;2022-06-28
ID03010;ORIG002;DEST112;511,86;2020-09-24
ID03011;ORIG005;DEST702;666,35;2024-09-18
ID02506;ORIG059;DEST863;498,17;2022-04-10
ID03013;ORIG006;DEST059;801,41;2022-11-07
ID03014;ORIG004;DEST615;720,22;2022-12-03
ID03015;ORIG012;DEST201;250,73;2024-01-18
ID03016;ORIG017;DEST558;389,42;2024-11-07
ID03017;ORIG011;DEST283;658,05;2021-03-20
ID03018;ORIG001;DEST134;743,19;2023-09-16
ID03019;ORIG006;DEST756;105,56;2024-10-17
ID03020;ORIG067;DEST326;937,68;2023-02-04
ID03021;ORIG007;DEST721;433,77;2023-11-03
ID03022;ORIG003;DEST588;135,07;2024-06-25
ID03023;ORIG021;DEST230;541,92;2021-08-13
ID03024;ORIG001;DEST714;183,82;2020-06-16
ID03025;ORIG014;DEST998;200,42;2021-09-14
ID03026;ORIG005;DEST984;551,02;2024-12-02
ID03027;ORIG048;DEST948;479,14;2020-05-07
ID03028;ORIG015;DEST308;793,19;2024-02-22
ID03029;ORIG000;DEST948;62,99;2023-01-10
ID03030;ORIG005;DEST922;733,07;2022-01-13
ID02751;ORIG002;DEST720;817,60;2020-08-23
ID03032;ORIG014;DEST046;962,95;2023-08-07
ID03033;ORIG007;DEST278;685,03;2022-02-12
ID03034;ORIG019;DEST285;88,03;2024-03-17
ID03035;ORIG003;DEST732;515,78;2020-05-04
ID03036;ORIG008;DEST938;449,80;2021-03-05
ID03037;ORIG006;DEST444;941,34;2020-04-02
ID03038;ORIG017;DEST956;471,55;2020-07-03
ID00944;ORIG031;DEST544;556,88;2020-01-04
ID03040;ORIG007;DEST662;529,86;2020-01-10
ID03041;ORIG007;DEST764;84,28;2020-02-13
ID03042;ORIG090;DEST204;584,23;2024-12-13
ID03043;ORIG011;DEST835;40,53;2022-02-15
ID03044;ORIG079;DEST366;678,53;2023-06-11
ID03045;ORIG013;DEST516;960,08;2020-05-06
ID03046;ORIG000;DEST860;557,94;2023-06-05
ID03047;ORIG019;DEST582;389,83;2022-01-16
ID03048;ORIG019;DEST755;395,16;2022-10-17
ID03049;ORIG029;DEST484;432,33;2023-09-12
ID03050;ORIG000;DEST859;445,21;2022-10-06
ID03051;ORIG082;DEST915;197,31;2020-12-21
ID03052;ORIG008;DEST681;809,43;2020-10-03
ID03053;ORIG002;DEST463;29,56;2020-11-22
ID03054;ORIG008;DEST972;431,64;2023-09-27
ID03055;ORIG010;DEST401;94,32;2024-09-09
ID03056;ORIG018;DEST674;965,80;2022-05-26
ID03057;ORIG016;DEST985;414,01;2023-04-07
ID03058;ORIG015;DEST475;867,34;2021-03-28
ID03059;ORIG016;DEST637;929,38;2020-03-20
ID03060;ORIG032;DEST439;803,27;2020-09-08
ID03061;ORIG017;DEST327;557,54;2021-08-06
ID03062;ORIG024;DEST541;795,41;2024-02-08
ID03063;ORIG015;DEST870;947,38;2020-08-11
ID03064;ORIG017;DEST474;666,14;2020-02-20
ID00060;ORIG008;DEST437;961,99;2021-04-14
ID03066;ORIG009;DEST045;604,92;2023-01-09
ID03067;ORIG004;DEST107;706,37;2022-02-11
ID03068;ORIG002;DEST522;647,49;2024-10-25
ID03069;ORIG014;DEST847;492,89;2020-09-15
ID03070;ORIG001;DEST694;555,33;2024-02-26
ID03071;ORIG098;DEST231;520,30;2024-06-12
ID02073;ORIG019;DEST285;74,80;2022-04-05
ID03073;ORIG019;DEST563;657,78;2021-12-01
ID03074;ORIG007;DEST818;281,41;2024-11-13
ID03075;ORIG002;DEST586;724,47;2021-01-20
ID03076;ORIG019;DEST779;214,06;2021-10-19
ID03077;ORIG015;DEST835;953,16;2024-07-25
ID03078;ORIG000;DEST427;883,16;2024-03-24
ID03079;ORIG013;DEST306;531,79;2021-04-24
ID01171;ORIG008;DEST225;158,89;2024-02-03
ID03081;ORIG013;DEST360;662,63;2020-05-26
ID00578;ORIG004;DEST452;537,28;2021-10-26
ID03083;ORIG090;DEST577;929,90;2020-11-03
ID03084;ORIG012;DEST935;757,18;2022-12-22
ID03085;ORIG001;DEST081;540,73;2023-09-05
ID03086;ORIG000;DEST989;885,39;2021-12-21
ID03087;ORIG012;DEST282;204,34;2021-02-21
ID03088;ORIG003;DEST724;375,03;2024-08-24
ID03089;ORIG007;DEST643;32,42;2023-08-11
ID03090;ORIG014;DEST572;254,70;2023-02-02
ID03091;ORIG006;DEST006;293,86;2021-04-15
ID03092;ORIG012;DEST735;404,09;2020-07-28
ID03093;ORIG025;DEST513;763,51;2023-09-26
ID03094;ORIG010;DEST283;143,95;2022-10-21
ID01013;ORIG017;DEST237;498,58;2020-02-15
ID03096;ORIG004;DEST736;959,18;2022-03-06
ID03097;ORIG033;DEST402;160,00;2024-03-12
ID03098;ORIG026;DEST416;583,18;2024-05-09
ID03099;ORIG000;DEST188;515,49;2021-04-12
ID03100;ORIG011;DEST914;954,24;2021-09-15
ID03101;ORIG011;DEST765;792,42;2020-08-25
ID03102;ORIG006;DEST381;298,28;2023-03-01
ID03103;ORIG015;DEST172;346,30;2024-12-18
ID03104;ORIG017;DEST065;866,38;2021-09-13
ID03105;ORIG062;DEST213;773,79;2022-10-09
ID03106;ORIG087;DEST772;314,46;2020-08-14
ID03107;ORIG009;DEST890;742,26;2020-07-24
ID03108;ORIG034;DEST479;505,83;2024-11-17
ID03109;ORIG016;DEST333;41,17;2020-03-08
ID03110;ORIG017;DEST092;974,04;2024-04-15
ID03111;ORIG009;DEST368;242,70;2024-12-22
ID03112;ORIG025;DEST709;418,64;2024-01-28
ID03113;ORIG004;DEST315;770,15;2021-03-14
ID03114;ORIG000;DEST475;259,25;2021-05-18
ID03115;ORIG009;DEST394;710,50;2021-04-24
ID03116;ORIG011;DEST422;839,60;2024-08-04
ID03117;ORIG000;DEST286;544,01;2024-12-16
ID03118;ORIG005;DEST887;788,25;2024-06-27
ID03119;ORIG016;DEST963;896,97;2022-11-20
ID03120;ORIG033;DEST747;950,03;2021-10-10
ID03121;ORIG009;DEST773;115,80;2021-06-16
ID03122;ORIG002;DEST459;240,88;2024-01-28
ID03123;ORIG011;DEST774;738,88;2022-10-11
ID03124;ORIG075;DEST179;773,72;2024-02-08
ID03125;ORIG019;DEST650;976,03;2022-01-18
ID03126;ORIG004;DEST761;886,02;2023-09-07
ID03127;ORIG002;DEST777;295,18;2020-05-21
ID03128;ORIG007;DEST381;601,18;2024-03-28
ID03030;ORIG022;DEST594;407,97;2020-06-28
ID03130;ORIG000;DEST974;412,58;2021-01-13
ID03131;ORIG013;DEST861;249,95;2023-06-20
ID03132;ORIG086;DEST774;189,95;2023-04-01
ID03133;ORIG013;DEST855;393,75;2021-07-19
ID03134;ORIG011;DEST093;571,89;2021-01-11
ID03135;ORIG014;DEST518;72,37;2024-04-08
ID03136;ORIG019;DEST440;771,75;2020-10-15
ID03137;ORIG011;DEST976;910,73;2020-06-09
ID03138;ORIG019;DEST512;740,31;2023-07-10
ID03139;ORIG003;DEST563;55,33;2024-03-02
ID00077;ORIG004;DEST124;450,84;2020-06-04
ID03141;ORIG004;DEST096;749,26;2023-01-08
ID03142;ORIG008;DEST408;479,39;2020-08-27
ID03143;ORIG019;DEST319;965,06;2023-05-14
ID03144;ORIG017;DEST539;83,19;2021-12-28
ID03145;ORIG000;DEST796;473,02;2023-12-04
ID03146;ORIG007;DEST786;411,19;2022-12-18
ID03147;ORIG000;DEST222;154,57;2024-08-01
ID03148;ORIG000;DEST062;166,63;2024-10-07
ID01218;ORIG003;DEST242;329,15;2021-02-04
ID03150;ORIG013;DEST741;320,08;2020-02-15
ID03151;ORIG000;DEST541;159,19;2021-12-28
ID03152;ORIG005;DEST482;546,10;2022-11-11
ID03153;ORIG013;DEST116;436,47;2021-01-06
ID00207;ORIG012;DEST923;660,40;2021-04-02
ID03155;ORIG004;DEST613;391,18;2021-05-15
ID01685;ORIG001;DEST598;707,42;2021-11-18
ID03157;ORIG016;DEST448;554,90;2020-03-15
ID03158;ORIG003;DEST543;395,09;2024-10-08
ID03159;ORIG053;DEST672;740,39;2020-10-16
ID03160;ORIG004;DEST654;118,30;2021-11-19
ID03161;ORIG010;DEST558;914,06;2021-09-24
ID03162;ORIG008;DEST665;507,20;2020-10-14
ID03163;ORIG003;DEST547;861,48;2023-05-02
ID03164;ORIG011;DEST352;261,54;2024-11-28
ID03165;ORIG010;DEST055;341,82;2024-01-02
ID03166;ORIG018;DEST499;952,19;2023-07-24
ID03167;ORIG011;DEST949;843,67;2020-01-05
ID03168;ORIG057;DEST155;183,30;2020-09-12
ID03169;ORIG004;DEST196;740,65;2020-02-09
ID03170;ORIG014;DEST630;791,90;2021-12-26
ID03171;ORIG000;DEST377;273,57;2020-08-18
ID03172;ORIG059;DEST198;52,02;2022-02-01
ID03173;ORIG009;DEST162;343,42;2020-04-21
ID03174;ORIG002;DEST224;726,41;2020-09-10
ID03175;ORIG009;DEST701;261,10;2021-06-18
ID03176;ORIG057;DEST368;171,30;2020-05-14
ID03177;ORIG019;DEST606;380,74;2022-07-07
ID03178;ORIG072;DEST818;804,81;2021-12-13
ID03179;ORIG088;DEST234;273,27;2021-12-05
ID02243;ORIG003;DEST173;763,02;2024-09-26
ID03181;ORIG007;DEST957;748,12;2023-05-18
ID03182;ORIG008;DEST863;411,04;2024-02-01
ID03183;ORIG012;DEST003;994,89;2021-09-24
ID03184;ORIG017;DEST982;635,48;2022-06-22
ID03185;ORIG008;DEST019;495,11;2024-08-15
ID03186;ORIG016;DEST201;675,20;2020-12-15
ID00959;ORIG007;DEST588;609,54;2023-03-10
ID02144;ORIG030;DEST097;202,38;2022-12-02
ID03189;ORIG011;DEST449;128,17;2022-08-09
ID03190;ORIG008;DEST945;107,61;2021-08-23
ID03191;ORIG019;DEST413;255,20;2023-08-18
ID03192;ORIG016;DEST928;178,04;2023-10-13
ID03193;ORIG002;DEST560;397,07;2020-03-13
ID01112;ORIG000;DEST919;418,88;2023-12-03
ID03195;ORIG035;DEST595;129,81;2023-07-08
ID03196;ORIG013;DEST037;638,02;2020-05-28
ID03197;ORIG088;DEST268;863,36;2024-06-28
ID03198;ORIG013;DEST957;216,84;2023-11-15
ID03199;ORIG002;DEST841;773,99;2020-12-14
ID03200;ORIG001;DEST141;579,40;2024-09-25
ID03201;ORIG005;DEST078;549,22;2022-05-20
ID03202;ORIG012;DEST397;259,84;2022-10-17
ID03203;ORIG001;DEST237;478,36;2024-12-04
ID03204;ORIG029;DEST096;991,49;2023-04-18
ID03205;ORIG006;DEST435;410,32;2024-04-07
ID03206;ORIG022;DEST517;585,73;2020-03-27
ID03207;ORIG000;DEST182;278,18;2021-03-09
ID01083;ORIG069;DEST175;202,85;2021-12-08
ID03209;ORIG022;DEST347;695,27;2024-04-13
ID03210;ORIG009;DEST404;210,70;2022-10-28
ID03211;ORIG000;DEST840;927,33;2022-06-18
ID02677;ORIG018;DEST105;58,83;2020-02-03
ID03213;ORIG002;DEST279;86,44;2023-09-19
ID03214;ORIG004;DEST176;174,84;2023-01-19
ID01897;ORIG016;DEST396;560,68;2024-03-19
ID03216;ORIG001;DEST056;432,09;2022-10-22
ID03217;ORIG003;DEST706;252,88;2022-11-10
ID03218;ORIG000;DEST155;662,03;2020-02-18
ID03219;ORIG050;DEST447;66,36;2024-04-20
ID03220;ORIG010;DEST538;160,33;2022-04-10
ID03221;ORIG016;DEST049;87,96;2023-06-09
ID03222;ORIG010;DEST499;409,49;2023-05-17
ID03223;ORIG089;DEST980;580,62;2022-12-25
ID03224;ORIG006;DEST995;177,90;2021-03-23
ID03225;ORIG016;DEST791;159,51;2021-05-14
ID03226;ORIG006;DEST544;730,37;2023-09-19
ID03227;ORIG012;DEST172;748,57;2022-01-16
ID03228;ORIG009;DEST256;558,59;2024-04-28
ID03229;ORIG002;DEST898;327,36;2024-07-25
ID03230;ORIG004;DEST751;297,03;2022-02-09
ID03231;ORIG005;DEST141;393,77;2021-03-07
ID03232;ORIG061;DEST938;765,70;2023-12-23
ID03233;ORIG010;DEST950;898,83;2023-04-10
ID03234;ORIG085;DEST028;681,87;2021-05-20
ID03235;ORIG017;DEST113;496,98;2022-12-22
ID02274;ORIG054;DEST085;849,06;2024-11-28
ID03237;ORIG005;DEST280;151,07;2023-12-11
ID03238;ORIG005;DEST311;477,58;2024-02-19
ID03239;ORIG093;DEST436;46,57;2020-02-18
ID03240;ORIG002;DEST435;741,88;2024-05-25
ID00955;ORIG095;DEST558;532,72;2023-08-07
ID03242;ORIG012;DEST148;203,69;2022-04-25
ID03243;ORIG010;DEST848;173,42;2021-08-21
ID03244;ORIG001;DEST961;715,40;2023-08-27
ID03245;ORIG024;DEST521;961,10;2022-12-16
ID03246;ORIG003;DEST457;131,83;2020-03-02
ID00291;ORIG010;DEST953;609,49;2020-03-19
ID03248;ORIG009;DEST523;486,03;2021-07-25
ID03249;ORIG089;DEST196;163,08;2022-12-17
ID03250;ORIG018;DEST666;297,57;2022-08-04
ID03251;ORIG018;DEST480;882,91;2022-11-14
ID03252;ORIG016;DEST081;700,20;2020-08-09
ID03253;ORIG007;DEST475;925,62;2021-08-24
ID03254;ORIG007;DEST344;781,16;2022-12-04
ID03255;ORIG010;DEST901;540,54;2020-03-20
ID03256;ORIG017;DEST812;863,53;2023-07-01
ID03257;ORIG010;DEST494;367,06;2024-12-28
ID03258;ORIG015;DEST347;632,96;2021-11-06
ID03259;ORIG016;DEST861;912,36;2022-01-11
ID03260;ORIG012;DEST835;930,65;2020-08-28
ID03261;ORIG004;DEST535;402,65;2024-12-08
ID00000;ORIG002;DEST086;314,07;2021-05-11
ID03263;ORIG011;DEST691;708,28;2024-12-18
ID03264;ORIG002;DEST222;332,08;2024-12-21
ID03265;ORIG044;DEST998;780,23;2020-11-25
ID03266;ORIG081;DEST458;856,75;2021-07-04
ID03267;ORIG010;DEST521;698,60;2022-04-16
ID03268;ORIG000;DEST704;677,64;2022-08-17
ID03269;ORIG015;DEST697;562,96;2020-12-25
ID03270;ORIG008;DEST596;175,48;2020-01-01
ID03271;ORIG016;DEST737;428,82;2022-05-28
ID03272;ORIG012;DEST283;331,93;2024-03-09
ID03273;ORIG019;DEST376;878,27;2024-06-04
ID03274;ORIG004;DEST314;253,66;2023-07-27
ID03275;ORIG035;DEST527;52,45;2022-09-06
ID03250;ORIG017;DEST087;544,06;2024-09-07
ID03277;ORIG015;DEST705;630,00;2022-07-11
ID03278;ORIG001;DEST666;176,41;2024-02-28
ID00956;ORIG059;DEST147;430,55;2021-12-02
ID03280;ORIG017;DEST817;222,16;2021-12-11
ID01305;ORIG088;DEST853;419,22;2021-05-24
ID00567;ORIG008;DEST380;971,77;2023-05-01
ID03283;ORIG029;DEST774;798,66;2022-03-24
ID03284;ORIG035;DEST012;298,82;2021-08-06
ID03285;ORIG006;DEST830;729,06;2023-01-06
ID03286;ORIG001;DEST926;406,62;2020-10-25
ID03287;ORIG010;DEST470;978,55;2022-03-28
ID03288;ORIG033;DEST605;948,27;2024-07-04
ID03289;ORIG011;DEST284;177,12;2022-05-23
ID03290;ORIG007;DEST784;463,05;2022-11-19
ID03291;ORIG008;DEST001;709,22;2020-12-12
ID03292;ORIG045;DEST722;733,97;2022-04-23
ID03293;ORIG040;DEST802;218,73;2024-06-21
ID03294;ORIG012;DEST652;680,75;2020-04-27
ID03295;ORIG019;DEST361;914,90;2020-01-23
ID01567;ORIG003;DEST333;271,88;2020-12-06
ID03297;ORIG015;DEST222;966,21;2020-01-05
ID03298;ORIG010;DEST332;629,25;2021-06-02
ID03299;ORIG014;DEST576;797,86;2024-12-07
ID03300;ORIG008;DEST014;108,78;2022-03-07
ID03301;ORIG067;DEST569;88,81;2022-11-28
ID03302;ORIG002;DEST972;434,86;2020-03-09
ID03303;ORIG006;DEST062;276,20;2024-10-03
ID03304;ORIG006;DEST165;834,48;2023-03-25
ID03305;ORIG078;DEST373;312,80;2022-07-24
ID03306;ORIG016;DEST691;896,13;2022-03-23
ID03307;ORIG013;DEST888;822,80;2021-10-19
ID03308;ORIG011;DEST821;468,42;2024-01-24
ID03309;ORIG015;DEST459;344,66;2023-02-12
ID03310;ORIG056;DEST415;424,19;2024-10-12
ID03311;ORIG014;DEST850;507,01;2023-10-06
ID03312;ORIG067;DEST620;334,54;2020-05-11
ID03313;ORIG089;DEST294;746,52;2024-08-28
ID00726;ORIG044;DEST255;997,81;2023-01-09
ID03315;ORIG012;DEST414;67,71;2020-02-02
ID03316;ORIG004;DEST390;135,96;2020-07-06
ID03317;ORIG001;DEST037;792,82;2024-09-10
ID03318;ORIG005;DEST307;563,50;2023-10-19
ID03319;ORIG016;DEST224;775,47;2020-12-17
ID03320;ORIG006;DEST568;289,94;2021-03-20
ID03321;ORIG018;DEST837;613,31;2020-11-28
ID03322;ORIG020;DEST878;433,08;2023-03-14
ID03323;ORIG022;DEST109;357,04;2022-01-20
ID03324;ORIG011;DEST723;781,26;2022-07-16
ID03325;ORIG010;DEST715;652,77;2022-05-25
ID03326;ORIG002;DEST885;958,68;2021-01-06
ID03327;ORIG008;DEST707;239,06;2020-11-03
ID03328;ORIG050;DEST522;828,68;2022-05-15
ID03329;ORIG015;DEST900;36,75;2022-05-20
ID03330;ORIG047;DEST996;968,88;2023-01-27
ID03331;ORIG019;DEST340;779,06;2021-01-27
ID03332;ORIG026;DEST383;233,00;2021-03-18
ID03333;ORIG001;DEST337;392,86;2024-06-16
ID03334;ORIG054;DEST638;50,59;2022-09-06
ID03335;ORIG015;DEST731;489,87;2020-03-19
ID03336;ORIG005;DEST033;569,86;2024-08-23
ID03337;ORIG046;DEST565;776,41;2020-09-16
ID03338;ORIG009;DEST108;988,73;2021-04-19
ID03339;ORIG011;DEST160;316,97;2024-11-03
ID03340;ORIG092;DEST651;418,19;2021-12-01
ID03341;ORIG002;DEST097;564,17;2024-09-14
ID02578;ORIG007;DEST588;239,43;2024-06-27
ID03343;ORIG005;DEST008;328,23;2023-03-24
ID03344;ORIG006;DEST592;995,98;2023-02-09
ID03345;ORIG007;DEST989;171,47;2023-03-18
ID03346;ORIG015;DEST858;675,01;2023-09-18
ID03347;ORIG015;DEST039;590,71;2022-06-04
ID03348;ORIG015;DEST959;433,78;2021-05-07
ID03349;ORIG010;DEST185;165,06;2024-10-01
ID03350;ORIG019;DEST444;68,62;2023-04-23
ID03351;ORIG009;DEST407;732,14;2022-04-15
ID03352;ORIG013;DEST737;73,73;2024-11-02
ID03353;ORIG015;DEST366;124,69;2023-04-14
ID03354;ORIG006;DEST384;16,42;2024-12-08
ID03355;ORIG000;DEST203;530,55;2022-10-26
ID03356;ORIG082;DEST721;981,04;2020-09-19
ID03357;ORIG010;DEST885;906,33;2021-09-26
ID01165;ORIG008;DEST581;172,41;2020-10-20
ID03359;ORIG016;DEST505;322,23;2022-08-08
ID03360;ORIG011;DEST608;879,63;2021-06-12
ID03361;ORIG008;DEST245;573,19;2024-10-26
ID03362;ORIG011;DEST421;327,36;2020-06-14
ID03363;ORIG002;DEST354;978,57;2021-08-11
ID01925;ORIG004;DEST890;122,96;2024-07-27
ID03365;ORIG016;DEST293;546,54;2021-11-09
ID03366;ORIG001;DEST809;960,26;2024-06-05
ID03367;ORIG008;DEST684;886,05;2020-09-26
ID03368;ORIG014;DEST369;986,86;2020-06-12
ID03369;ORIG000;DEST093;73,40;2024-04-16
ID03370;ORIG014;DEST886;78,52;2021-03-13
ID03371;ORIG025;DEST982;854,91;2023-09-09
ID03372;ORIG015;DEST888;582,95;2022-02-24
ID03373;ORIG030;DEST514;405,99;2020-09-20
ID03374;ORIG006;DEST882;222,26;2020-03-11
ID03375;ORIG007;DEST315;640,62;2020-09-27
ID03376;ORIG011;DEST846;924,24;2023-02-10
ID01878;ORIG014;DEST177;168,81;2023-10-15
ID03378;ORIG036;DEST673;66,52;2023-03-08
ID03379;ORIG015;DEST195;841,22;2021-06-14
ID03380;ORIG015;DEST840;410,28;2024-05-28
ID03381;ORIG002;DEST910;402,32;2022-10-26
ID03382;ORIG010;DEST829;857,12;2022-12-28
ID03383;ORIG000;DEST047;374,01;2022-09-28
ID03384;ORIG007;DEST166;344,74;2020-11-05
ID03385;ORIG015;DEST078;590,65;2020-02-02
ID01218;ORIG008;DEST281;711,89;2023-07-23
ID03387;ORIG004;DEST005;767,03;2022-04-18
ID03388;ORIG011;DEST922;85,10;2022-08-16
ID03389;ORIG076;DEST096;358,03;2020-11-10
ID03390;ORIG094;DEST056;930,31;2022-09-02
ID03391;ORIG019;DEST493;329,79;2020-06-14
ID03392;ORIG013;DEST409;103,70;2024-09-23
ID03393;ORIG008;DEST417;181,03;2021-10-14
ID03394;ORIG001;DEST310;59,94;2022-02-24
ID03395;ORIG004;DEST931;267,66;2024-10-02
ID03396;ORIG008;DEST566;233,28;2022-04-14
ID03397;ORIG013;DEST019;848,36;2021-10-13
ID03398;ORIG006;DEST996;550,11;2024-04-10
ID03399;ORIG013;DEST001;756,42;2021-02-19
ID03400;ORIG001;DEST809;670,50;2021-02-08
ID03401;ORIG018;DEST538;45,22;2020-08-27
ID03402;ORIG006;DEST364;595,64;2021-11-20
ID03403;ORIG008;DEST042;890,75;2022-04-09
ID03404;ORIG001;DEST123;722,62;2020-10-24
ID03405;ORIG014;DEST375;266,07;2023-01-05
ID03406;ORIG010;DEST296;585,40;2021-01-25
ID03407;ORIG091;DEST705;455,19;2021-09-11
ID03408;ORIG012;DEST885;111,46;2022-04-16
ID00423;ORIG003;DEST446;844,19;2021-05-13
ID03410;ORIG009;DEST957;590,09;2024-02-21
ID00116;ORIG003;DEST241;971,42;2024-01-28
ID03412;ORIG015;DEST687;240,21;2024-10-02
ID03413;ORIG002;DEST152;411,51;2022-01-25
ID03414;ORIG019;DEST706;431,57;2021-08-19
ID03415;ORIG000;DEST783;523,37;2021-12-15
ID03416;ORIG016;DEST270;297,98;2022-01-02
ID03417;ORIG019;DEST893;488,00;2023-06-22
